NelsonMountainTuff,RatCreekTuff,CebollaCreekTuff,SnowshoeMountainTuff,support,precision,recall,local_f1,micro f1,macro f1,weighted f1,iteration,drop
0,0,100,0,100,0.9433962264150944,1.0,0.970873786407767,0.97,0.9698639689900016,0.9698639689900014,2,horn
0,0,2,98,100,0.9702970297029704,0.98,0.9751243781094528,0.97,0.9698639689900016,0.9698639689900014,2,horn
99,0,0,1,100,0.9339622641509434,0.99,0.9611650485436892,0.9575,0.9573223861219337,0.9573223861219337,3,no_drop
6,89,5,0,100,1.0,0.89,0.9417989417989416,0.9575,0.9573223861219337,0.9573223861219337,3,no_drop
0,0,100,0,100,0.9174311926605504,1.0,0.9569377990430622,0.9575,0.9573223861219337,0.9573223861219337,3,no_drop
1,0,4,95,100,0.9895833333333334,0.95,0.9693877551020408,0.9575,0.9573223861219337,0.9573223861219337,3,no_drop
93,0,4,3,100,0.96875,0.93,0.9489795918367346,0.8875,0.8903155206092077,0.8903155206092077,3,plag
3,81,16,0,100,1.0,0.81,0.8950276243093923,0.8875,0.8903155206092077,0.8903155206092077,3,plag
0,0,100,0,100,0.7194244604316546,1.0,0.8368200836820083,0.8875,0.8903155206092077,0.8903155206092077,3,plag
0,0,19,81,100,0.9642857142857144,0.81,0.8804347826086957,0.8875,0.8903155206092077,0.8903155206092077,3,plag
84,0,6,10,100,0.7368421052631579,0.84,0.7850467289719626,0.8075,0.8050568003002266,0.8050568003002266,3,san
29,64,7,0,100,1.0,0.64,0.7804878048780487,0.8075,0.8050568003002266,0.8050568003002266,3,san
0,0,100,0,100,0.7299270072992701,1.0,0.8438818565400844,0.8075,0.8050568003002266,0.8050568003002266,3,san
1,0,24,75,100,0.8823529411764706,0.75,0.8108108108108107,0.8075,0.8050568003002266,0.8050568003002266,3,san
95,0,1,4,100,0.931372549019608,0.95,0.9405940594059404,0.9475,0.9471576061406466,0.9471576061406466,3,biot
7,87,6,0,100,1.0,0.87,0.9304812834224598,0.9475,0.9471576061406466,0.9471576061406466,3,biot
0,0,100,0,100,0.9090909090909092,1.0,0.9523809523809524,0.9475,0.9471576061406466,0.9471576061406466,3,biot
0,0,3,97,100,0.9603960396039604,0.97,0.9651741293532338,0.9475,0.9471576061406466,0.9471576061406466,3,biot
