NelsonMountainTuff,RatCreekTuff,CebollaCreekTuff,SnowshoeMountainTuff,support,precision,recall,local_f1,micro f1,macro f1,weighted f1,iteration,drop
100,0,0,0,100,1.0,1.0,1.0,0.995,0.9949994999499948,0.9949994999499948,8,glass_tr
0,100,0,0,100,0.9803921568627452,1.0,0.99009900990099,0.995,0.9949994999499948,0.9949994999499948,8,glass_tr
0,2,98,0,100,1.0,0.98,0.98989898989899,0.995,0.9949994999499948,0.9949994999499948,8,glass_tr
0,0,0,100,100,1.0,1.0,1.0,0.995,0.9949994999499948,0.9949994999499948,8,glass_tr
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,8,horn
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,8,horn
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,8,horn
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,8,horn
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,8,zinc
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,8,zinc
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,8,zinc
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,8,zinc
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,9,no_drop
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,9,no_drop
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,9,no_drop
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,9,no_drop
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,9,plag
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,9,plag
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,9,plag
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,9,plag
100,0,0,0,100,1.0,1.0,1.0,0.975,0.974937343358396,0.974937343358396,9,san
0,100,0,0,100,1.0,1.0,1.0,0.975,0.974937343358396,0.974937343358396,9,san
0,0,100,0,100,0.9090909090909092,1.0,0.9523809523809524,0.975,0.974937343358396,0.974937343358396,9,san
0,0,10,90,100,1.0,0.9,0.9473684210526316,0.975,0.974937343358396,0.974937343358396,9,san
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,9,biot
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,9,biot
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,9,biot
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,9,biot
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,9,cpx
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,9,cpx
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,9,cpx
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,9,cpx
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,9,glass_maj
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,9,glass_maj
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,9,glass_maj
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,9,glass_maj
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,9,glass_tr
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,9,glass_tr
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,9,glass_tr
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,9,glass_tr
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,9,horn
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,9,horn
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,9,horn
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,9,horn
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,9,zinc
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,9,zinc
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,9,zinc
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,9,zinc
